target_gene,peak,spearman_r,TF
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,TLL1
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,RUNX1
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,RUNX2
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,ERG
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,FLI1
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,RFX4
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,TBX18
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,PRRX1
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,GLI3
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,RIT2
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,EBF1
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,LEF1
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,ZIC1
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,SOX6
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,GLIS3
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,PRDM16
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,ZNF98
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,ZNF208
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,HIF3A
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,NFIA
GDNF-AS1,chr5:37810254-37810614,0.15095603262263566,EYA1
C7,chr5:40991277-40991664,0.25482359571881286,MECOM
C7,chr5:40991277-40991664,0.25482359571881286,IKZF1
C7,chr5:40991277-40991664,0.25482359571881286,RUNX1
C7,chr5:40991277-40991664,0.25482359571881286,ZFHX3
C7,chr5:40991277-40991664,0.25482359571881286,ONECUT1
C7,chr5:40991277-40991664,0.25482359571881286,RUNX2
C7,chr5:40991277-40991664,0.25482359571881286,ERG
C7,chr5:40991277-40991664,0.25482359571881286,FLI1
C7,chr5:40991277-40991664,0.25482359571881286,LEF1
C7,chr5:40991277-40991664,0.25482359571881286,SOX6
C7,chr5:40991277-40991664,0.25482359571881286,TBX18
C7,chr5:40991277-40991664,0.25482359571881286,PRRX1
C7,chr5:40991277-40991664,0.25482359571881286,GLI3
C7,chr5:40991277-40991664,0.25482359571881286,RIT2
C7,chr5:40991277-40991664,0.25482359571881286,TAC1
C7,chr5:40991277-40991664,0.25482359571881286,RFX4
C7,chr5:40991277-40991664,0.25482359571881286,ZIC1
C7,chr5:40991277-40991664,0.25482359571881286,TLL1
C7,chr5:40991277-40991664,0.25482359571881286,EBF1
C7,chr5:40991277-40991664,0.25482359571881286,NFIA
C7,chr5:40991277-40991664,0.25482359571881286,GLIS3
C7,chr5:40991277-40991664,0.25482359571881286,ZNF98
C7,chr5:40991277-40991664,0.25482359571881286,ZNF208
C7,chr5:40991277-40991664,0.25482359571881286,HIF3A
C7,chr5:40991277-40991664,0.25482359571881286,PRDM16
C7,chr5:40991277-40991664,0.25482359571881286,EYA1
C7,chr5:40678941-40683026,-0.10329942468891648,MECOM
C7,chr5:40678941-40683026,-0.10329942468891648,IKZF1
C7,chr5:40678941-40683026,-0.10329942468891648,EBF1
C7,chr5:40678941-40683026,-0.10329942468891648,RUNX1
C7,chr5:40678941-40683026,-0.10329942468891648,ZIC1
C7,chr5:40678941-40683026,-0.10329942468891648,ZFHX3
C7,chr5:40678941-40683026,-0.10329942468891648,ONECUT1
C7,chr5:40678941-40683026,-0.10329942468891648,TLL1
C7,chr5:40678941-40683026,-0.10329942468891648,RUNX2
C7,chr5:40678941-40683026,-0.10329942468891648,ERG
C7,chr5:40678941-40683026,-0.10329942468891648,FLI1
C7,chr5:40678941-40683026,-0.10329942468891648,LEF1
C7,chr5:40678941-40683026,-0.10329942468891648,RFX4
C7,chr5:40678941-40683026,-0.10329942468891648,SOX6
C7,chr5:40678941-40683026,-0.10329942468891648,GLI3
C7,chr5:40678941-40683026,-0.10329942468891648,GLIS3
C7,chr5:40678941-40683026,-0.10329942468891648,TBX18
C7,chr5:40678941-40683026,-0.10329942468891648,PRRX1
C7,chr5:40678941-40683026,-0.10329942468891648,RIT2
C7,chr5:40678941-40683026,-0.10329942468891648,TAC1
C7,chr5:40678941-40683026,-0.10329942468891648,NFIA
C7,chr5:40678941-40683026,-0.10329942468891648,PRDM16
C7,chr5:40678941-40683026,-0.10329942468891648,ZNF98
C7,chr5:40678941-40683026,-0.10329942468891648,ZNF208
C7,chr5:40678941-40683026,-0.10329942468891648,HIF3A
C7,chr5:40678941-40683026,-0.10329942468891648,EYA1
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,MECOM
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,IKZF1
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,EBF1
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,RUNX1
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,ZIC1
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,ZFHX3
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,ONECUT1
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,RUNX2
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,ERG
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,FLI1
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,LEF1
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,RFX4
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,SOX6
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,GLIS3
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,TBX18
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,PRRX1
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,GLI3
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,RIT2
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,TAC1
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,TLL1
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,NFIA
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,ZNF98
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,ZNF208
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,HIF3A
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,PRDM16
AC022126.1,chr5:53031745-53032108,-0.15005149061014217,EYA1
AC092353.2,chr5:66247233-66247856,0.11868752959890837,MECOM
AC092353.2,chr5:66247233-66247856,0.11868752959890837,IKZF1
AC092353.2,chr5:66247233-66247856,0.11868752959890837,RUNX1
AC092353.2,chr5:66247233-66247856,0.11868752959890837,ZIC1
AC092353.2,chr5:66247233-66247856,0.11868752959890837,ZFHX3
AC092353.2,chr5:66247233-66247856,0.11868752959890837,ONECUT1
AC092353.2,chr5:66247233-66247856,0.11868752959890837,TLL1
AC092353.2,chr5:66247233-66247856,0.11868752959890837,RUNX2
AC092353.2,chr5:66247233-66247856,0.11868752959890837,ERG
AC092353.2,chr5:66247233-66247856,0.11868752959890837,FLI1
AC092353.2,chr5:66247233-66247856,0.11868752959890837,EBF1
AC092353.2,chr5:66247233-66247856,0.11868752959890837,LEF1
AC092353.2,chr5:66247233-66247856,0.11868752959890837,GLI3
AC092353.2,chr5:66247233-66247856,0.11868752959890837,GLIS3
AC092353.2,chr5:66247233-66247856,0.11868752959890837,TBX18
AC092353.2,chr5:66247233-66247856,0.11868752959890837,PRRX1
AC092353.2,chr5:66247233-66247856,0.11868752959890837,RIT2
AC092353.2,chr5:66247233-66247856,0.11868752959890837,TAC1
AC092353.2,chr5:66247233-66247856,0.11868752959890837,RFX4
AC092353.2,chr5:66247233-66247856,0.11868752959890837,SOX6
AC092353.2,chr5:66247233-66247856,0.11868752959890837,PRDM16
AC092353.2,chr5:66247233-66247856,0.11868752959890837,ZNF98
AC092353.2,chr5:66247233-66247856,0.11868752959890837,ZNF208
AC092353.2,chr5:66247233-66247856,0.11868752959890837,HIF3A
AC092353.2,chr5:66247233-66247856,0.11868752959890837,NFIA
AC092353.2,chr5:66247233-66247856,0.11868752959890837,EYA1
AC092353.2,chr5:66440310-66440745,0.2327450015169697,MECOM
AC092353.2,chr5:66440310-66440745,0.2327450015169697,IKZF1
AC092353.2,chr5:66440310-66440745,0.2327450015169697,EBF1
AC092353.2,chr5:66440310-66440745,0.2327450015169697,RUNX1
AC092353.2,chr5:66440310-66440745,0.2327450015169697,ZIC1
AC092353.2,chr5:66440310-66440745,0.2327450015169697,TLL1
AC092353.2,chr5:66440310-66440745,0.2327450015169697,RUNX2
AC092353.2,chr5:66440310-66440745,0.2327450015169697,ERG
AC092353.2,chr5:66440310-66440745,0.2327450015169697,FLI1
AC092353.2,chr5:66440310-66440745,0.2327450015169697,RFX4
AC092353.2,chr5:66440310-66440745,0.2327450015169697,SOX6
AC092353.2,chr5:66440310-66440745,0.2327450015169697,GLI3
AC092353.2,chr5:66440310-66440745,0.2327450015169697,GLIS3
AC092353.2,chr5:66440310-66440745,0.2327450015169697,TBX18
AC092353.2,chr5:66440310-66440745,0.2327450015169697,PRRX1
AC092353.2,chr5:66440310-66440745,0.2327450015169697,RIT2
AC092353.2,chr5:66440310-66440745,0.2327450015169697,LEF1
AC092353.2,chr5:66440310-66440745,0.2327450015169697,TAC1
AC092353.2,chr5:66440310-66440745,0.2327450015169697,NFIA
AC092353.2,chr5:66440310-66440745,0.2327450015169697,ZNF98
AC092353.2,chr5:66440310-66440745,0.2327450015169697,ZNF208
AC092353.2,chr5:66440310-66440745,0.2327450015169697,HIF3A
AC092353.2,chr5:66440310-66440745,0.2327450015169697,PRDM16
AC092353.2,chr5:66440310-66440745,0.2327450015169697,EYA1
AC092353.2,chr5:66440310-66440745,0.2327450015169697,ONECUT1
LINC01331,chr5:74620485-74643522,0.1719012230271502,MECOM
LINC01331,chr5:74620485-74643522,0.1719012230271502,IKZF1
LINC01331,chr5:74620485-74643522,0.1719012230271502,EBF1
LINC01331,chr5:74620485-74643522,0.1719012230271502,RUNX1
LINC01331,chr5:74620485-74643522,0.1719012230271502,ZIC1
LINC01331,chr5:74620485-74643522,0.1719012230271502,ZFHX3
LINC01331,chr5:74620485-74643522,0.1719012230271502,ONECUT1
LINC01331,chr5:74620485-74643522,0.1719012230271502,TLL1
LINC01331,chr5:74620485-74643522,0.1719012230271502,RUNX2
LINC01331,chr5:74620485-74643522,0.1719012230271502,ERG
LINC01331,chr5:74620485-74643522,0.1719012230271502,FLI1
LINC01331,chr5:74620485-74643522,0.1719012230271502,LEF1
LINC01331,chr5:74620485-74643522,0.1719012230271502,RFX4
LINC01331,chr5:74620485-74643522,0.1719012230271502,SOX6
LINC01331,chr5:74620485-74643522,0.1719012230271502,GLI3
LINC01331,chr5:74620485-74643522,0.1719012230271502,GLIS3
LINC01331,chr5:74620485-74643522,0.1719012230271502,TBX18
LINC01331,chr5:74620485-74643522,0.1719012230271502,PRRX1
LINC01331,chr5:74620485-74643522,0.1719012230271502,RIT2
LINC01331,chr5:74620485-74643522,0.1719012230271502,TAC1
LINC01331,chr5:74620485-74643522,0.1719012230271502,NFIA
LINC01331,chr5:74620485-74643522,0.1719012230271502,PRDM16
LINC01331,chr5:74620485-74643522,0.1719012230271502,ZNF98
LINC01331,chr5:74620485-74643522,0.1719012230271502,ZNF208
LINC01331,chr5:74620485-74643522,0.1719012230271502,HIF3A
LINC01331,chr5:74620485-74643522,0.1719012230271502,EYA1
SV2C,chr5:76081622-76085301,0.1543624742531422,MECOM
SV2C,chr5:76081622-76085301,0.1543624742531422,IKZF1
SV2C,chr5:76081622-76085301,0.1543624742531422,EBF1
SV2C,chr5:76081622-76085301,0.1543624742531422,RUNX1
SV2C,chr5:76081622-76085301,0.1543624742531422,ZIC1
SV2C,chr5:76081622-76085301,0.1543624742531422,ZFHX3
SV2C,chr5:76081622-76085301,0.1543624742531422,ONECUT1
SV2C,chr5:76081622-76085301,0.1543624742531422,TLL1
SV2C,chr5:76081622-76085301,0.1543624742531422,RUNX2
SV2C,chr5:76081622-76085301,0.1543624742531422,ERG
SV2C,chr5:76081622-76085301,0.1543624742531422,FLI1
SV2C,chr5:76081622-76085301,0.1543624742531422,LEF1
SV2C,chr5:76081622-76085301,0.1543624742531422,RFX4
SV2C,chr5:76081622-76085301,0.1543624742531422,SOX6
SV2C,chr5:76081622-76085301,0.1543624742531422,GLI3
SV2C,chr5:76081622-76085301,0.1543624742531422,GLIS3
SV2C,chr5:76081622-76085301,0.1543624742531422,TBX18
SV2C,chr5:76081622-76085301,0.1543624742531422,PRRX1
SV2C,chr5:76081622-76085301,0.1543624742531422,RIT2
SV2C,chr5:76081622-76085301,0.1543624742531422,TAC1
SV2C,chr5:76081622-76085301,0.1543624742531422,NFIA
SV2C,chr5:76081622-76085301,0.1543624742531422,PRDM16
SV2C,chr5:76081622-76085301,0.1543624742531422,ZNF98
SV2C,chr5:76081622-76085301,0.1543624742531422,ZNF208
SV2C,chr5:76081622-76085301,0.1543624742531422,HIF3A
SV2C,chr5:76081622-76085301,0.1543624742531422,EYA1
CRHBP,chr5:76818629-76820227,-0.25473186121111574,MECOM
CRHBP,chr5:76818629-76820227,-0.25473186121111574,IKZF1
CRHBP,chr5:76818629-76820227,-0.25473186121111574,EBF1
CRHBP,chr5:76818629-76820227,-0.25473186121111574,RUNX1
CRHBP,chr5:76818629-76820227,-0.25473186121111574,ZIC1
CRHBP,chr5:76818629-76820227,-0.25473186121111574,ONECUT1
CRHBP,chr5:76818629-76820227,-0.25473186121111574,TLL1
CRHBP,chr5:76818629-76820227,-0.25473186121111574,RUNX2
CRHBP,chr5:76818629-76820227,-0.25473186121111574,ERG
CRHBP,chr5:76818629-76820227,-0.25473186121111574,FLI1
CRHBP,chr5:76818629-76820227,-0.25473186121111574,LEF1
CRHBP,chr5:76818629-76820227,-0.25473186121111574,RFX4
CRHBP,chr5:76818629-76820227,-0.25473186121111574,SOX6
CRHBP,chr5:76818629-76820227,-0.25473186121111574,GLI3
CRHBP,chr5:76818629-76820227,-0.25473186121111574,GLIS3
CRHBP,chr5:76818629-76820227,-0.25473186121111574,TBX18
CRHBP,chr5:76818629-76820227,-0.25473186121111574,PRRX1
CRHBP,chr5:76818629-76820227,-0.25473186121111574,RIT2
CRHBP,chr5:76818629-76820227,-0.25473186121111574,NFIA
CRHBP,chr5:76818629-76820227,-0.25473186121111574,PRDM16
CRHBP,chr5:76818629-76820227,-0.25473186121111574,ZNF98
CRHBP,chr5:76818629-76820227,-0.25473186121111574,ZNF208
CRHBP,chr5:76818629-76820227,-0.25473186121111574,HIF3A
CRHBP,chr5:76818629-76820227,-0.25473186121111574,EYA1
CRHBP,chr5:76959179-76959605,1.0,MECOM
CRHBP,chr5:76959179-76959605,1.0,IKZF1
CRHBP,chr5:76959179-76959605,1.0,RUNX1
CRHBP,chr5:76959179-76959605,1.0,ZFHX3
CRHBP,chr5:76959179-76959605,1.0,ONECUT1
CRHBP,chr5:76959179-76959605,1.0,TLL1
CRHBP,chr5:76959179-76959605,1.0,ERG
CRHBP,chr5:76959179-76959605,1.0,FLI1
CRHBP,chr5:76959179-76959605,1.0,LEF1
CRHBP,chr5:76959179-76959605,1.0,SOX6
CRHBP,chr5:76959179-76959605,1.0,RUNX2
CRHBP,chr5:76959179-76959605,1.0,TBX18
CRHBP,chr5:76959179-76959605,1.0,GLI3
CRHBP,chr5:76959179-76959605,1.0,RIT2
CRHBP,chr5:76959179-76959605,1.0,TAC1
CRHBP,chr5:76959179-76959605,1.0,RFX4
CRHBP,chr5:76959179-76959605,1.0,ZIC1
CRHBP,chr5:76959179-76959605,1.0,PRRX1
CRHBP,chr5:76959179-76959605,1.0,GLIS3
CRHBP,chr5:76959179-76959605,1.0,NFIA
CRHBP,chr5:76959179-76959605,1.0,PRDM16
CRHBP,chr5:76959179-76959605,1.0,ZNF98
CRHBP,chr5:76959179-76959605,1.0,ZNF208
CRHBP,chr5:76959179-76959605,1.0,HIF3A
CRHBP,chr5:76959179-76959605,1.0,EYA1
VCAN,chr5:83551909-83552507,0.22086046599801765,MECOM
VCAN,chr5:83551909-83552507,0.22086046599801765,IKZF1
VCAN,chr5:83551909-83552507,0.22086046599801765,EBF1
VCAN,chr5:83551909-83552507,0.22086046599801765,RUNX1
VCAN,chr5:83551909-83552507,0.22086046599801765,ZIC1
VCAN,chr5:83551909-83552507,0.22086046599801765,ZFHX3
VCAN,chr5:83551909-83552507,0.22086046599801765,ONECUT1
VCAN,chr5:83551909-83552507,0.22086046599801765,TLL1
VCAN,chr5:83551909-83552507,0.22086046599801765,RUNX2
VCAN,chr5:83551909-83552507,0.22086046599801765,ERG
VCAN,chr5:83551909-83552507,0.22086046599801765,FLI1
VCAN,chr5:83551909-83552507,0.22086046599801765,RFX4
VCAN,chr5:83551909-83552507,0.22086046599801765,LEF1
VCAN,chr5:83551909-83552507,0.22086046599801765,GLI3
VCAN,chr5:83551909-83552507,0.22086046599801765,GLIS3
VCAN,chr5:83551909-83552507,0.22086046599801765,TBX18
VCAN,chr5:83551909-83552507,0.22086046599801765,PRRX1
VCAN,chr5:83551909-83552507,0.22086046599801765,RIT2
VCAN,chr5:83551909-83552507,0.22086046599801765,TAC1
VCAN,chr5:83551909-83552507,0.22086046599801765,SOX6
VCAN,chr5:83551909-83552507,0.22086046599801765,NFIA
VCAN,chr5:83551909-83552507,0.22086046599801765,PRDM16
VCAN,chr5:83551909-83552507,0.22086046599801765,ZNF98
VCAN,chr5:83551909-83552507,0.22086046599801765,ZNF208
VCAN,chr5:83551909-83552507,0.22086046599801765,HIF3A
VCAN,chr5:83551909-83552507,0.22086046599801765,EYA1
VCAN,chr5:83306666-83307075,0.22261742675911586,MECOM
VCAN,chr5:83306666-83307075,0.22261742675911586,IKZF1
VCAN,chr5:83306666-83307075,0.22261742675911586,EBF1
VCAN,chr5:83306666-83307075,0.22261742675911586,RUNX1
VCAN,chr5:83306666-83307075,0.22261742675911586,ZFHX3
VCAN,chr5:83306666-83307075,0.22261742675911586,RUNX2
VCAN,chr5:83306666-83307075,0.22261742675911586,ERG
VCAN,chr5:83306666-83307075,0.22261742675911586,FLI1
VCAN,chr5:83306666-83307075,0.22261742675911586,RFX4
VCAN,chr5:83306666-83307075,0.22261742675911586,LEF1
VCAN,chr5:83306666-83307075,0.22261742675911586,SOX6
VCAN,chr5:83306666-83307075,0.22261742675911586,GLI3
VCAN,chr5:83306666-83307075,0.22261742675911586,GLIS3
VCAN,chr5:83306666-83307075,0.22261742675911586,TBX18
VCAN,chr5:83306666-83307075,0.22261742675911586,RIT2
VCAN,chr5:83306666-83307075,0.22261742675911586,TAC1
VCAN,chr5:83306666-83307075,0.22261742675911586,TLL1
VCAN,chr5:83306666-83307075,0.22261742675911586,ONECUT1
VCAN,chr5:83306666-83307075,0.22261742675911586,ZIC1
VCAN,chr5:83306666-83307075,0.22261742675911586,PRRX1
VCAN,chr5:83306666-83307075,0.22261742675911586,PRDM16
VCAN,chr5:83306666-83307075,0.22261742675911586,ZNF98
VCAN,chr5:83306666-83307075,0.22261742675911586,ZNF208
VCAN,chr5:83306666-83307075,0.22261742675911586,HIF3A
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,MECOM
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,IKZF1
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,ZFHX3
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,ONECUT1
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,RUNX2
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,RUNX1
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,EBF1
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,SOX6
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,LEF1
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,GLIS3
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,TBX18
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,GLI3
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,RIT2
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,FLI1
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,RFX4
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,ZIC1
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,ZNF98
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,ZNF208
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,ERG
AC114971.1,chr5:88159681-88159859,-0.11284098922137366,PRDM16
ADGRV1,chr5:90680879-90681445,0.140897921724968,MECOM
ADGRV1,chr5:90680879-90681445,0.140897921724968,IKZF1
ADGRV1,chr5:90680879-90681445,0.140897921724968,EBF1
ADGRV1,chr5:90680879-90681445,0.140897921724968,RUNX1
ADGRV1,chr5:90680879-90681445,0.140897921724968,ZIC1
ADGRV1,chr5:90680879-90681445,0.140897921724968,ZFHX3
ADGRV1,chr5:90680879-90681445,0.140897921724968,ONECUT1
ADGRV1,chr5:90680879-90681445,0.140897921724968,TLL1
ADGRV1,chr5:90680879-90681445,0.140897921724968,RUNX2
ADGRV1,chr5:90680879-90681445,0.140897921724968,ERG
ADGRV1,chr5:90680879-90681445,0.140897921724968,FLI1
ADGRV1,chr5:90680879-90681445,0.140897921724968,LEF1
ADGRV1,chr5:90680879-90681445,0.140897921724968,SOX6
ADGRV1,chr5:90680879-90681445,0.140897921724968,GLI3
ADGRV1,chr5:90680879-90681445,0.140897921724968,TBX18
ADGRV1,chr5:90680879-90681445,0.140897921724968,PRRX1
ADGRV1,chr5:90680879-90681445,0.140897921724968,RIT2
ADGRV1,chr5:90680879-90681445,0.140897921724968,TAC1
ADGRV1,chr5:90680879-90681445,0.140897921724968,RFX4
ADGRV1,chr5:90680879-90681445,0.140897921724968,GLIS3
ADGRV1,chr5:90680879-90681445,0.140897921724968,NFIA
ADGRV1,chr5:90680879-90681445,0.140897921724968,PRDM16
ADGRV1,chr5:90680879-90681445,0.140897921724968,ZNF98
ADGRV1,chr5:90680879-90681445,0.140897921724968,ZNF208
ADGRV1,chr5:90680879-90681445,0.140897921724968,HIF3A
ADGRV1,chr5:90680879-90681445,0.140897921724968,EYA1
LINC02147,chr5:117800343-117800679,0.13667461427346156,MECOM
LINC02147,chr5:117800343-117800679,0.13667461427346156,IKZF1
LINC02147,chr5:117800343-117800679,0.13667461427346156,EBF1
LINC02147,chr5:117800343-117800679,0.13667461427346156,RUNX1
LINC02147,chr5:117800343-117800679,0.13667461427346156,ZIC1
LINC02147,chr5:117800343-117800679,0.13667461427346156,ZFHX3
LINC02147,chr5:117800343-117800679,0.13667461427346156,ONECUT1
LINC02147,chr5:117800343-117800679,0.13667461427346156,TLL1
LINC02147,chr5:117800343-117800679,0.13667461427346156,RUNX2
LINC02147,chr5:117800343-117800679,0.13667461427346156,ERG
LINC02147,chr5:117800343-117800679,0.13667461427346156,FLI1
LINC02147,chr5:117800343-117800679,0.13667461427346156,LEF1
LINC02147,chr5:117800343-117800679,0.13667461427346156,RFX4
LINC02147,chr5:117800343-117800679,0.13667461427346156,SOX6
LINC02147,chr5:117800343-117800679,0.13667461427346156,PRRX1
LINC02147,chr5:117800343-117800679,0.13667461427346156,RIT2
LINC02147,chr5:117800343-117800679,0.13667461427346156,PRDM16
LINC02147,chr5:117800343-117800679,0.13667461427346156,ZNF98
LINC02147,chr5:117800343-117800679,0.13667461427346156,HIF3A
LINC02147,chr5:117800343-117800679,0.13667461427346156,GLIS3
LINC02147,chr5:117800343-117800679,0.13667461427346156,NFIA
CXCL14,chr5:135641513-135643510,-0.1622298219027426,MECOM
CXCL14,chr5:135641513-135643510,-0.1622298219027426,IKZF1
CXCL14,chr5:135641513-135643510,-0.1622298219027426,EBF1
CXCL14,chr5:135641513-135643510,-0.1622298219027426,RUNX1
CXCL14,chr5:135641513-135643510,-0.1622298219027426,ZIC1
CXCL14,chr5:135641513-135643510,-0.1622298219027426,ZFHX3
CXCL14,chr5:135641513-135643510,-0.1622298219027426,ONECUT1
CXCL14,chr5:135641513-135643510,-0.1622298219027426,TLL1
CXCL14,chr5:135641513-135643510,-0.1622298219027426,RUNX2
CXCL14,chr5:135641513-135643510,-0.1622298219027426,ERG
CXCL14,chr5:135641513-135643510,-0.1622298219027426,FLI1
CXCL14,chr5:135641513-135643510,-0.1622298219027426,LEF1
CXCL14,chr5:135641513-135643510,-0.1622298219027426,RFX4
CXCL14,chr5:135641513-135643510,-0.1622298219027426,SOX6
CXCL14,chr5:135641513-135643510,-0.1622298219027426,GLI3
CXCL14,chr5:135641513-135643510,-0.1622298219027426,GLIS3
CXCL14,chr5:135641513-135643510,-0.1622298219027426,TBX18
